shiro,isa,restaurant
jog,usedfor,health
queso_chihuahua,isa,food
hyundai_elantra_second_generation,isa,car
texas_v_johnson,isa,event
theater,isa,station
give,isa,share
human,atlocation,circle
test,derivedfrom,trier
value,synonym,assess
yakovlev_yak_18_t,isa,model_airplane
nip,isa,clip
annie_leibovitz,isa,artist
chair,antonym,sofa
release_your_energy,hasfirstsubevent,breathe
fairchild_42,isa,model_airplane
tangerine,isa,comic_character
stretch_mark,isa,band
hinchman_h_1_racer,isa,aircraft
sun,atlocation,solar_system
game,hascontext,tennis
human,atlocation,circus
dinghy,isa,small_boat
colin_murray,isa,television
rambler_rebel_fourth_generation,isa,car
orchestra,partof,city
sopwith_camel,isa,model_airplane
formal_speech,isa,activity
anaphylaxis,hascontext,drug
test,derivedfrom,trial
corn_beef_pie,isa,food
atmosphere,atlocation,any_large_city
stride,derivedfrom,pace
cloth,atlocation,bedroom
mouse,atlocation,roof
balcony_rail,atlocation,apartment_build
mouse,atlocation,room
travel,hasproperty,dangerous
qml,dbpedia/influencedby,java_script
go_for_run,usedfor,jog
communism,isa,toy
davis_d_2,isa,model_airplane
cadillac_coupe_de_ville_fourth_generation_1959_1964,isa,car
davis_d_1,isa,model_airplane
burnout,isa,video_game
conflict,isa,state
democracy,isa,society
company,usedfor,travel
taurus,antonym,scorpio
move_picture,isa,band
mitsubishi_endeavor,isa,car
davis_d_5,isa,model_airplane
cornet,usedfor,make_music
manuel_hawk,isa,glider
stand_up,usedfor,step_on_something
theater,usedfor,watch_movie_in
poutine,isa,food
hypo_arena,isa,stadium
fear_series,isa,musical_composition_song
amniotic_band_syndrome,isa,illness
commune,derivedfrom,communication
fuck,synonym,god
schretzmann_s_w_1_pegasus,isa,aircraft
tie_dye,atlocation,camp
office_build,atlocation,work
moth,isa,band
persimmon_pudding,isa,food
jump_rope,hassubevent,fall_down
get_onto_web,hasfirstsubevent,check_email
poker,atlocation,build
schneeball,isa,food
doctor,receivesaction,overwork
think,derivedfrom,opinion
miazoume,isa,musical_composition_song
calendar,isa,reference_work
tata_indigo,isa,car
mote,isa,band
scissor,atlocation,car
osi,isa,band
carry,isa,travel
serve,isa,foster
one_impairment_person_might_have,isa,keloid
witness,isa,comic_character
hope,isa,plan
coin,atlocation,wish_well
physic,atlocation,party
medical_expertise,atlocation,doctor
amateur_thing,isa,activity
person,capableof,enter_fact_into_open_mind
crisp,synonym,chip
appraise,derivedfrom,measure
human,capableof,light_candle
anemone,atlocation,bunch
fran?ois_marie_banier,isa,playwright
color,capableof,marry_another_color
indoor_activity,isa,physical_event
vesicoureteral_reflux,isa,illness
design_software,causes,have
eat_vegetable,hassubevent,nutrition
fastener_binder,atlocation,office_build
price,isa,value
earn_money,motivatedbygoal,pay_bill
westland_yeovil,isa,aircraft
quaker_instant_oatmeal,isa,food
modern_art,atlocation,art_show
nature_colonize_anywhere_there,isa,food
simon_procter,dbpedia/field,paint
pearl,isa,color
television,isa,device_for_see_at_distance
beechcraft_duke,isa,aircraft
aviat_husky,isa,model_airplane
reference_book,partof,library
honda_1300,isa,car
vegetable_handva,isa,food
unununium,isa,radioactive_substance
angoori,isa,food
disparage,antonym,flat
fairchild_24,isa,model_airplane
mechanical_pencil,usedfor,write
ganser_syndrome,isa,illness
fairchild_21,isa,model_airplane
front_room,usedfor,live_in
fairchild_22,isa,model_airplane
love_game,isa,musical_composition_song
chu_cj_c_3,isa,aircraft
movie_projector,atlocation,theater
alcohol,usedfor,drink
some_woman,hasproperty,aunt
visit_other_country,hasprerequisite,travel
sit_up,derivedfrom,sit
gardner_douglas_gd_mk_4,isa,car
chhena_jhili,isa,dessert
matt_glass,dbpedia/field,photography
restaurant,usedfor,meet_friend
kinek_mondjam_el_v?tkeimet,isa,musical_composition_song
register,hascontext,animal
cogitate,motivatedbygoal,solve_problem
colin_murray,isa,radio
score,entails,compete
person,atlocation,highway_intersection
commit_murder,usedfor,criminal
galena,madeof,lead
kho,isa,food
sketchpad,isa,software
general_aircraft_fleet_shadower,isa,aircraft
lockheed_x_f_90,isa,aircraft
tv,usedfor,make_person_more_ignorant_than_they_already_be
evektor_e_v_55_outback,isa,aircraft
harvey_v_unite_state,isa,event
westland_weasel,isa,model_airplane
television,hasproperty,addictive
person,capableof,organize_their_cd_collection
piasecki_x_49,isa,aircraft
ford_explorer_first_generation,isa,car
otoplasty,isa,plastic_surgery
face,isa,appearance
rider,isa,traveler
20,isa,car
quetschentaart,isa,food
muscle,capableof,relax
breguet_type_iv,isa,aircraft
alpha_mannosidosis,isa,illness
scrutny,synonym,scan
mercedes_benz_cl_s_class,isa,car
boji_tower,isa,skyscraper
get_exercise,usedfor,company
windsurf,isa,travel_on_water
use,isa,activity
25,isa,car
dissent,antonym,accept
peugeot_partner,isa,car
make,derivedfrom,pisser
miss_link,isa,comic_character
varicose_vein,isa,illness
parson_dance_company,isa,band
boss_302_mustang,isa,automobile
verse,isa,write
write_letter,hasprerequisite,write_instrument
play_basketball,hassubevent,ignore_distraction
circulate,derivedfrom,spread
bare,synonym,nakedness
corneal_abrasion,isa,illness
sit_on_chair,hassubevent,watch_tv
movie_theatre,synonym,movie_theater
ipod,atlocation,apartment
trifle,isa,food
dan_graham,dbpedia/field,write
compass,usedfor,navigation
reception_desk,derivedfrom,desk
bucket_of_rain,isa,musical_composition_song
greg_colson,dbpedia/field,sculpture
theatre,usedfor,make_out
radioprotection,isa,protection
stand,isa,rest
ralph_eugene_meatyard,dbpedia/influencedby,beat_generation
climb_mountain,hasprerequisite,practice
market,synonym,fair
reid_and_sigrist_r_s_1,isa,aircraft
commercial_utility_cargo_vehicle,isa,automobile
not_sharp_knife_in_drawer,derivedfrom,drawer
ribberull,isa,food
baby,capableof,play
reid_and_sigrist_r_s_3,isa,aircraft
diamond_of_night,isa,musical_composition_song
telephone_book,usedfor,directory
person,atlocation,girl_scout_meet
trawler,isa,boat
hill_tetra_15,isa,glider
gasoline,synonym,gas
dobos_torte,isa,food
linguistics,isa,topic_category
teja,isa,food
scene,synonym,imagery
fireman,atlocation,party
nikolay_anichkov,dbpedia/knownfor,atherosclerosis
eagle_helicycle,isa,aircraft
board_of_trustee_of_university_of_alabama_v_garrett,isa,event
have_rest,motivatedbygoal,relax
machine,isa,video_game
crt,partof,kv_x2150b
curtiss_sbc_helldiver,isa,aircraft
record,entails,perceive
cobra,isa,program_language
volvo_480,isa,car
jerk_off,derivedfrom,jerk
brownstone,atlocation,city
skate,hassubevent,hokey_pokey
function,synonym,office
learn_about_subject,hasprerequisite,commit_murder
hunt's,isa,food
casanova,isa,musical_composition_song
wharf,isa,store
fokker_d_xvi,isa,aircraft
run_errand,hassubevent,pick_your_nose
taurus,synonym,ford_taurus
altoids,isa,food
15,isa,car
creator,antonym,destroyer
cockpit,partof,aircraft
work,hassubevent,you_produce_good
16,isa,car
17,isa,car
dirty_dish,usedfor,dishwasher
bmc_ado_16,isa,car
colaci,isa,food
fast_food_restaurant,atlocation,america
bmc_ado_17,isa,car
mikoyan_gurevich_i_250,isa,model_airplane
meal,isa,what_person_eat
university,isa,body
nissan_maximum,isa,car
drawer,usedfor,hold_thing
lifan_x_60,isa,automobile
colautti_v_franklin,isa,event
build,isa,create
nowhere,antonym,somewhere
nickle,isa,software
minibar,atlocation,basement
stromboli,isa,food
volkswagen_polo_volkswagen_cross_polo,isa,car
wend,isa,travel
charles_fr?d?ric_gerhardt,dbpedia/knownfor,aspirin
person,atlocation,cyberspace
triple_metal,isa,band
sofa,usedfor,lounge
sukhoi_p_1,isa,aircraft
telepathize,isa,communicate
michael_e_arth,dbpedia/field,architecture
wait_for_someone,hassubevent,light_candle
eat_vegetable,causes,gas
attend_classical_concert,hasprerequisite,listen
monovalent,antonym,polyvalent
approve,derivedfrom,approval
ascend,isa,travel
equity,synonym,stock
go_jog,hassubevent,rain
georgia_v_ashcroft,isa,event
beechcraft_mq_m_61_cardinal,isa,aircraft
fr?re_jacques,isa,musical_composition_song
cat,isa,musical
douglas_yo_5,isa,model_airplane
lfg_roland_d_xvi,isa,aircraft
spend_money,hasfirstsubevent,decide_what_to_buy
when,isa,musical_composition_song
fairchild_82,isa,model_airplane
milho_frito,isa,food
daf_daffodil,isa,car
tunnel,isa,fix_freestanding_structure
stinson_l_13,isa,model_airplane
skidder,isa,person
bmw_x_3_bmw_83_ex_3,isa,car
apply_for_job,usedfor,earn_live
44,isa,car
train,similarto,discipline
surf_web,hasprerequisite,computer
indian_ocean,usedfor,sail_boat
function,partof,eye
roy_barcroft,isa,television
library,capableof,lend_book_to_anyone
construct,isa,make
snuffer,isa,scissor
act,similarto,play
rush,antonym,fast
touch_my_life,isa,musical_composition_song
listen,causes,peace_instead_of_war
perpetrator,synonym,collar
room,atlocation,city
fence,usedfor,competition
place_to_stay,usedfor,rest
hiro_h_1_h,isa,model_airplane
schoolwork,derivedfrom,work
play_violin,usedfor,enjoyment
buy_food,usedfor,eat_breakfast
belt_sander,atlocation,garage
oil,isa,book
radiation_chemistry,synonym,radiochemistry
citizen_to_preserve_overton_park_v_volpe,isa,event
nutritional_biodiversity,isa,food
lance_reddick,isa,television
doll,antonym,soldier
machine,usedfor,televise
plan,derivedfrom,undertake
voi_voi,isa,musical_composition_song
mitsubishi_t_2,isa,aircraft
honda_mobilio_spike,isa,car
purple,isa,color
corey_smith,dbpedia/field,paint
person,capableof,wrong_person
build,madeof,concrete_and_brick
dodge_nitro,isa,car
go_to_market,causes,spend_money
find_truth,causes,discover
rule_out,synonym,reject
hugh_allen_oliver_hill,dbpedia/field,chemistry
metal_plate_electrochemistry,isa,field_of_study
fairchild_71,isa,model_airplane
kix,isa,food
sausage,atlocation,pizza
passenger_terminal,usedfor,bus
pleurisy,isa,illness
glass_case_be_where_glass,receivesaction,store
?koda_superb_b_5_typ_3_u,isa,car
tvr_tuscan,isa,car
30,isa,car
invagination,isa,organic_process
roman_build,isa,build
kitchen_table,usedfor,breakfast
bed_sheet,derivedfrom,bed
fokker_d_xxi,isa,aircraft
mc_donnell_td_2_d_katydid,isa,aircraft
listen,hasprerequisite,allow_attention_on_hear
35,isa,car
meyers_ma_c_145,isa,aircraft
mikoyan_gurevich_i_270,isa,model_airplane
jerk,isa,misfit
modernization,isa,improvement
person,atlocation,guard_shack
flatten,hascontext,music
slow,synonym,bore
this_mortal_coil,isa,band
communicate,isa,intercommunicate
therapy,hascontext,medicine
rewena_bread,isa,food
r_kane,isa,band
firebomb,usedfor,destroy_your_enemy
person,capableof,bounce_ball
bat,usedfor,play_with
win,causesdesire,cash_in
spot_dick,isa,food
cable,isa,band
construct,derivedfrom,brand
write,antonym,erase
foreign_body,synonym,foreign
work,causes,boredom
murat_sayg?ner,dbpedia/field,digital_art
restrainer,isa,person
color,similarto,dark_color
attend_class,hasprerequisite,register
raise,hascontext,poker
kitty_kelly,isa,television
absorption,isa,sorption
taste,isa,perceive
deep_forest,isa,band
wait_for_someone,hassubevent,chill_drink
gerald_imber_m_d,isa,plastic_surgery
rover_200_brm,isa,car
rebound,partof,basketball
malaria,isa,band
handley_page_hanley,isa,aircraft
plane_curve,atlocation,plane
jongblood_primary,isa,glider
mercedes_benz_econic,isa,automobile
tupolev_tu_204,isa,model_airplane
comic_character,notgeneralize,animanga_character
wax_dental_floss,atlocation,chemist
work_function,derivedfrom,function
chorea_acanthocytosis,isa,illness
practice,isa,activity
shop,usedfor,socialize_with_your_shop_companion
clifton_fadiman,isa,author
roy_spencer,dbpedia/field,meteorology
vindication,isa,mammal
chain_store,derivedfrom,chain
68,isa,car
bathroom,usedfor,wash_your_hand
food,capableof,be_spill_on_tablecloth
black_spider,isa,band
telecast,synonym,air
rail,isa,bird
soldier,capableof,raise_flag
queer,derivedfrom,vulnerability
judge,isa,job
andrew_godefroy,isa,author
oven,atlocation,sink
build_castle_in_air,derivedfrom,air
kerfuffle,synonym,racket
oz,atlocation,rainbow
light,similarto,buoyant
jew,atlocation,office
toilet,synonym,facility
slingsby_falke,isa,model_airplane
program,hasprerequisite,decide
drive_your_car,causes,frustration
ox,atlocation,rainbow
eat_lunch,usedfor,energy
idle,isa,station
place,isa,vicinity
picture_book,usedfor,travel
please_your_parent,hassubevent,sit_quietly
create,synonym,creation_event
loneliness,hasproperty,cool
emergency_procedure,hascontext,medicine
prisoner,atlocation,prison
temporary_like_achilles,isa,musical_composition_song
go_to_pub,motivatedbygoal,meet_friend
tj_norris,isa,artist
call,isa,ask
person,capableof,ride_to_work
count,isa,be
60,isa,car
blee,synonym,colour
mathematical_puzzle,isa,activity
crusader,isa,eukaryote
person,capableof,act_part_in_play
paint,atlocation,gallery_open
opera,isa,browser
diet,isa,fast
person,atlocation,front_of_computer
diet,isa,fare
advance_soar_concept_apex,isa,model_airplane
hang,derivedfrom,suspension
menu,isa,list
product,receivesaction,manufacture
hinge_door,atlocation,kitchen
planetarium,isa,station
kiss,hasproperty,enjoyable
skate,hasprerequisite,balance
balleilakka,isa,musical_composition_song
farm,isa,collect
history_of_military_nutrition,isa,food
mouse,atlocation,vineyard
computerize,isa,supply
planet_satellite,isa,aircraft
lilla_stj?rna,isa,musical_composition_song
violin,receivesaction,eat
speaker,capableof,measure_her_word
martinez_v_california_court_of_appeal,isa,event
respiratory_acidosis,isa,illness
break_law,isa,music_single
interest,synonym,absorb
sinopia,isa,color
sell_your_new_book,hasprerequisite,advertise
eclipse_400,isa,aircraft
maltese_terrier,isa,small_dog
deal_with,synonym,treat
sipuel_v_board_of_regent_of_univ_of_okla,isa,event
solo,isa,restaurant
book,usedfor,solution
prattler,isa,speaker
bob_jones_university_v_unite_state,isa,event
boeing_sonic_cruiser,isa,jet_airliner
listen_music,hassubevent,have_fun
work,causes,sense_of_accomplishment
learn_something_new,usedfor,excitement
evaluatee,synonym,subject
sloth,atlocation,dictionary
linen_chest,atlocation,bathroom
personality_disorder,isa,mental_disorder
beanbag_chair,usedfor,decoration
break_arrow,derivedfrom,break
kitten,atlocation,server_room
pi_k_26,isa,model_airplane
kawasaki_ypx,isa,jet_airliner
scorpio,isa,band
abraham_iris,isa,aircraft
separate_shower,atlocation,bathroom
fiat_cr_1,isa,model_airplane
mercury_atlas_6,isa,event
empty_space,isa,music_single
packinghouse,isa,plant
entwine,isa,book
nial,isa,software
mercury_atlas_7,isa,event
brain_surgeon,isa,band
bowl,isa,sport
mercury_atlas_8,isa,event
person,capableof,eat_cracker
mercury_atlas_9,isa,event
93,isa,car
lap,partof,body
trunk,isa,nose
orchid,hasproperty,edible
spin_doctor,isa,band
person,atlocation,friend_house
person,atlocation,kitchen
person,atlocation,scuba_dive_in_pool
bald_eagle,isa,eagle
99,isa,car
syslinux,isa,software
can't_wait_until_tonight,isa,musical_composition_song
wygant_v_jackson_board_of_education,isa,event
advance,synonym,improve
lockheed_c_130_hercules,isa,aircraft
seer,isa,perceiver
meatal_stenosis,isa,illness
fancy,isa,desire
seat_ibiza_mk_1_021,isa,car
take_care_of_proposal,causes,get_bore
influence_agent,isa,intentional_action
nationality,synonym,color
narcolepsy,isa,hypersomnia
bassoon,isa,instrument
stone,atlocation,riverbed
welsh_v_wisconsin,isa,event
entrance_hall,atlocation,build
mikoyan_mi_g_29_k,isa,aircraft
frenetic,dbpedia/influencedby,o_caml
buick_century_sixth_generation,isa,car
stone_fox,isa,book
condom,isa,protection
norsk_flyindustri_finnmark_5,isa,aircraft
lingerie,atlocation,drawer
hyper_talk,isa,program_language
step,isa,walk
mikoyan_mi_g_29_m,isa,aircraft
go_to_performance,hasprerequisite,ticket
acidify,antonym,alkalize
pretend,hasprerequisite,lie
mushroom,hasproperty,yummy
audi_r_2_avant,isa,car
mitsubishi_minicab,isa,car
homework,atlocation,backpack
carve,isa,settlement
pi_k_11,isa,model_airplane
golf,isa,policeman
asphyx,isa,band
person,capableof,turn_on_air_condition
pi_k_13,isa,model_airplane
bedroom,usedfor,store_personal_item
chef,isa,tv_show
tow,derivedfrom,tugboat
pi_k_15,isa,model_airplane
staircase,atlocation,apartment_build
pi_k_19,isa,model_airplane
bungalow,isa,place_to_live
tech_art_997_turbo,isa,car
dream_come_true,isa,band
go_ahead,derivedfrom,go
arch_enemy,isa,band
read_newspaper,causes,stress
person,atlocation,nearby_city
millinery,isa,hat
winford_lee_lewis,dbpedia/field,chemistry
tiny_dancer,isa,band
learn_about_world,hassubevent,sex
85,isa,car
bagel,isa,ice_cream
charles_frederic_chapman,isa,edit
crowell_v_benson,isa,event
soak_in_hotspring,hasprerequisite,take_shower
o_mutantes,isa,band
anovulation,isa,organic_process
grumman_f_9_cougar,isa,aircraft
person,atlocation,astral_plane
exponential_function,derivedfrom,function
hotchkiss_artois,isa,automobile
go_jog,hasprerequisite,dress_appropriately
an?bal_gonz?lez_irizarry,isa,actor
buick_apollo,isa,car
radiology,derivedfrom,radio
illustration,isa,representation
go_to_film,causes,enjoyment
seed,partof,plant
appearance,synonym,semblance
birthday_cake,isa,cake
gaz_sobol,isa,automobile
child,desires,chocolate
displacement,isa,chemical_reaction
ford_transit,isa,car
shop_cart,synonym,carriage
louis_pasteur,dbpedia/field,chemistry
mitochondrial_myopathy,isa,illness
climb_mountain,hassubevent,fall
doman_l_z_5,isa,aircraft
avalon,isa,gas_drive_automobile
play_game,causes,entertain
listen,usedfor,eavesdrop
waterpark,derivedfrom,water
play_football,hassubevent,trip
chop_firewood,usedfor,exercise
mercury_atlas_4,isa,event
baritosis,isa,illness
cherry,antonym,strawberry
mercury_atlas_5,isa,event
commissioner_v_soliman,isa,event
alluvial_flat,isa,flat
repeat,antonym,once
amandine,isa,food
benz_velo,isa,car
merchandise,atlocation,box
integral,antonym,derivative
active,similarto,hot
pleasure_garden,usedfor,pleasure
mercury_atlas_1,isa,event
manta_foxbat,isa,aircraft
specialist,atlocation,conference
absorb,synonym,suck
goldenrod,isa,colour
montreal_symphony_orchestra,isa,band
wiener_dog,atlocation,gas_station
guru,atlocation,top_of_mountain
person,atlocation,their_umbrella
edsel_citation,isa,car
visual_prolog,isa,software
complicate,derivedfrom,complicatedness
toyota_mr_2,isa,car
quandary,isa,topic_category
baseball,isa,guitar
sam_wagstaff,dbpedia/field,collect
cierva_air_horse,isa,aircraft
lock,usedfor,privacy
bk_flier_b_k_1,isa,aircraft
have_sex,derivedfrom,sex
convair_x_6,isa,aircraft
employ,synonym,employee
tube,atlocation,garage
jog,isa,exercise
wrench,madeof,steel
hughes_d_2,isa,bomber
paper,synonym,sheet_of_paper
victor_sloan,dbpedia/field,mix_media
child_of_bodom,isa,band
proprietor,isa,entrepreneur
person,atlocation,back_of_bus
david_jay_reed,dbpedia/knownfor,act
i'm_man_you_don't_meet_every_day,isa,musical_composition_song
monsta_island_czar,isa,rap
be_in_charge_of_project,hassubevent,research
person,atlocation,take_walk_on_beach
hull,partof,sailboat
british_army_aeroplane_no_1,isa,aircraft
affirm,isa,eukaryote
tupolev_tu_244,isa,model_airplane
compute_tomography_scan,isa,medical_test
tape_deck,partof,audio_system
whore,isa,compromise
lockheed_model_14_super_electra,isa,model_airplane
airborne_edge,isa,aircraft
stinson_airliner,isa,aircraft
pontiac_bonneville_first_generation,isa,car
play,derivedfrom,gamble
hernando_county_airport,isa,build
comal,isa,software
disk,usedfor,throw
pillow_case,atlocation,live_room
skirt,atlocation,closet
boudoir,synonym,bedroom
have_fun,usedfor,child
hall_vector_1,isa,glider
supermarine_sea_king,isa,model_airplane
church_of_lukumi_babalu_aye_v_city_of_hialeah,isa,event
casunziei,isa,food
person,atlocation,politcal_rally
blind_faith,isa,cartoon_character
wake_up_in_morning,hasfirstsubevent,stretch
brine,isa,food
plan_vacation,usedfor,go_on_trip
horn,madeof,bone
raft,isa,boat
clear,hascontext,meteorology
chris_marker,isa,film_director
hear_news,hassubevent,shout
x_mobots_apoena,isa,aircraft
go_outside_for_even,causes,relax
nintendo_wii,isa,fly_kite
system_of_down,isa,band
dish,isa,plate_of_food
audi_tt_8_n,isa,car
audi_tt_8_j,isa,car
bristol_lodekka,isa,automobile
mark,isa,gospel
wiener_dog,atlocation,joke
request,synonym,demand
kyl_21,isa,food
loneliness,atlocation,store
fairchild_91,isa,model_airplane
lown_ganong_levine_syndrome,isa,illness
sit,hasproperty,relax
mezzanine,atlocation,department_store
person,atlocation,forefront
decker,hascontext,combine_form
character,antonym,real_person
argyll_robertson_pupil,isa,illness
harry_b_gray,dbpedia/knownfor,photochemistry
soup,atlocation,dinner
affliction,isa,novel
quentin_costa,isa,plastic_surgery
douglas_international_airport,isa,build
mercedes_benz_g_class_w_463,isa,car
ice_cream_sandwich,isa,food
caproni_pensuti_triplane,isa,aircraft
lisp,isa,illness
de_havilland_leopard_moth,isa,aircraft
mercedes_benz_g_class_w_460,isa,car
play_violin,capableof,entertain_person
person,atlocation,indoors
gnocchi,atlocation,town
coral_66,dbpedia/influencedby,algol
ratt,isa,band
sit_on,derivedfrom,sit
mug,isa,dish
refine,derivedfrom,rectification
nobbys_head,isa,island
radiation,synonym,electromagnetic_radiation
person,atlocation,powder_room
koi,isa,food
air_conditioner,isa,mechanical_device
gate,atlocation,garden
iar_cv_11,isa,model_airplane
shop,motivatedbygoal,buy_something
eat_lunch,hasfirstsubevent,sit_down
kill_person,hasprerequisite,evil
bird,capableof,grow
hear_news,hassubevent,shock
osprey_osprey_i,isa,model_airplane
nephrogenic_diabetes_insipidus,isa,diabetes_insipidus
iron,isa,shade
natural,antonym,unexpected
have_fun,hassubevent,get_lay
all,antonym,nobody
go_for_walk,causes,enjoyment
kitchen_utensil,isa,utensil
airy_function,derivedfrom,function
xerography,isa,photography
go,dbpedia/influencedby,modula
wave,antonym,lake
phone,capableof,break
speaker,isa,preside_officer
heater,usedfor,warm
student,capableof,use_computer
tug,derivedfrom,tugboat
dacryocystitis,isa,inflammation
car,capableof,crash_into_pole
curtiss_soc_seagull,isa,aircraft
rescue,isa,tv_show
penis,isa,fly
dyspepsia,isa,illness
tear_me_down,isa,musical_composition_song
bee,atlocation,photo
speaker,capableof,quiet_crowd
compete,hasprerequisite,stretch
engine,atlocation,bus
radioiodine,derivedfrom,iodine
placenta_cake,isa,food
ford_crown_victoria_police_interceptor,isa,car
lohner_porsche,isa,automobile
edag_cinema_7_d,isa,car
cake,isa,lie
malt_milk,isa,food
courtyard,isa,flat_thing
bore,antonym,funny
research_take_many_hour_of,capableof,work
person_pass_out,causesdesire,check_vital_sign
mako_shark,derivedfrom,shark
ascend,derivedfrom,dominance
shopfront,isa,front
ultramarine,isa,colour
soyuz_10,isa,event
router,isa,device
stentor,hascontext,greek_mythology
soyuz_11,isa,event
varenye,isa,food
soyuz_12,isa,event
beetham_tower_manchester,isa,residential_area
stand_up,hasprerequisite,sit_down
exercise,causes,health
go_for_drive,usedfor,sightsee
nebbia_v_new_york,isa,event
soyuz_17,isa,event
go_to_sleep,hassubevent,go_to_bed
soyuz_18,isa,event
school_bus,atlocation,house
vickers_wellesley,isa,aircraft
food,synonym,subsistence
partner,isa,person
sleep_talk,isa,process
hojas_secas,isa,musical_composition_song
coisas_de_nada,isa,musical_composition_song
awk,dbpedia/influencedby,snobol
airdrome_taube,isa,aircraft
soyuz_13,isa,event
crab,atlocation,group
croque_monsieur,isa,food
travel,capableof,be_adventure
person,capableof,lian_gong
soyuz_14,isa,event
soyuz_15,isa,event
dfs_olympia_meise,isa,glider
soyuz_16,isa,event
ifap_syndrome,isa,illness
hawker_hornbill,isa,aircraft
high_school_basketball,isa,activity
leave_shoulder,partof,trunk
season,similarto,cure
catheterization,derivedfrom,catheter
western_ford_gateway,isa,musical_composition_song
shuanghuan_sceo,isa,car
blister,isa,change
skip,synonym,dumpster
hillman_sixteen_hawk_and_80,isa,automobile
hawker_siddeley_p_139_b,isa,aircraft
nriam_uav,isa,aircraft
tender_vittles,isa,food
dusty,atlocation,refrigerator
federal_trade_commission_v_dean_food_co,isa,event
jam_lovelock,dbpedia/field,chemistry
cocido_madrile?o,isa,food
satisfy_appetite_with_minimum_effort,haslastsubevent,have_sex
stool,usedfor,support
walk_dog,hassubevent,get_lay
cellar,synonym,basement
cappuccino,isa,coffee
television,usedfor,broadcast_show_into_home
article_in_newspaper,usedfor,gain_information
tickle,causes,laughter
focke_wulf_project_i,isa,model_airplane
civil_war,isa,musical
sit_quietly,motivatedbygoal,rest
rosebush,atlocation,store
play_frisbee,usedfor,exercise
bill,isa,currency
soyuz_21,isa,event
ballpoint_pen,atlocation,office
apollo,isa,comic_character
soyuz_22,isa,event
junk,isa,ship
echolalia,isa,echo
soyuz_23,isa,event
soyuz_24,isa,event
stand_room,partof,theater
variation_of_red_fire_brick,isa,color
cake,hasproperty,false
travel,haslastsubevent,get_on_bus_for_home
college,isa,body
sickness,synonym,illness
awwamaat,isa,food
isuzu_gala_mio,isa,car
bran_bud,isa,food
humorist,isa,entertainer
orchestral_manoeuvre_in_dark,isa,band
robot,isa,game
soyuz_20,isa,event
eye,usedfor,view
heat,antonym,freeze
bronze,madeof,copper
soyuz_29,isa,event
audience,atlocation,mall
variation_of_green_moss_green,isa,color
bulz,isa,settlement
echo,isa,musical_composition_song
puma,isa,automobile
recreation,synonym,recreational_activity
something_you_find_inside,isa,refrigerator
war,hascontext,military
haufe_dale_hawk_2,isa,glider
suzuki_cultus_generation_ii,isa,car
decrease,similarto,cut
soyuz_25,isa,event
shop,causes,spend_money
mile_falcon,isa,model_airplane
soyuz_26,isa,event
leave,atlocation,forest
soyuz_27,isa,event
soyuz_28,isa,event
backdrop,atlocation,photograph
nettle_soup,isa,food
gulfstream_g_200,isa,aircraft
quark_framework,dbpedia/influencedby,java
off_color,derivedfrom,color
person,capableof,wash_window
iodinate,isa,change
oldsmobile_omega_second_generation,isa,car
person,capableof,plant_garden
kue,isa,food
paul_ready,isa,actor
view_video,hasprerequisite,tv
tripod,isa,mechanical_device
ride,atlocation,fairground
play_tennis,hasprerequisite,practice
roadway,usedfor,get_somewhere
byd_f_3_dm,isa,car
minamata_disease,derivedfrom,disease
john_rogers,dbpedia/field,chemistry
sipa_s_200_minijet,isa,model_airplane
epidermoid_cyst,isa,illness
we_be_hero,isa,musical_work
fold_chair,atlocation,closet
blackburn_botha,isa,aircraft
go_to_movie,motivatedbygoal,see_film
sorullos,isa,food
shelf,usedfor,hold_thing
suzuki_xl_7_first_generation,isa,car
cage,isa,net
third_heart_sound,isa,illness
nonsense,isa,message
reverse_osmosis,hascontext,chemistry
soyuz_33,isa,event
hesa_azarakhsh,isa,aircraft
soyuz_34,isa,event
kota_bridge,isa,bridge
lizard,atlocation,tree
restaurant_storage_area,atlocation,restaurant
soyuz_35,isa,event
bomb,atlocation,doctor
soyuz_36,isa,event
all,hasproperty,suffer
play_tennis,hassubevent,fall
auto_gyro_m_t_03,isa,aircraft
candy_love,isa,activity
soyuz_30,isa,event
soyuz_31,isa,event
soyuz_32,isa,event
ostkaka,isa,food
grand_funk_railroad,isa,band
kayak,hascontext,sport
dodge_600,isa,car
virgin_atlantic_global_fly,isa,model_airplane
